开始时间,结束时间,粒度,云环境,主机ID,主机名称,主机CPU使用率(%),主机磁盘读IOPS(IO/s),主机磁盘写IOPS(IO/s),主机平均内存使用率(%),物理机入向平均网络利用率(包括主备网卡)(%),物理机出向平均网络利用率(包括主备网卡)(%),主机Hypervisor进程CPU利用率(%),主机Hypervisor内存使用率(%),主机平均磁盘使用率(%),主机磁盘平均读时延(ms),主机磁盘平均写时延(ms)
2022-12-29 07:55:00,2022-12-29 08:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.0,0.02,2.7102,90.5915,0.5855,0.1933,1.85,9.84,6.8571,0.0,0.04
2022-12-29 07:50:00,2022-12-29 07:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.75,0.0233,2.6531,90.59,0.5428,0.1389,1.86,9.79,6.8571,0.0,0.06
2022-12-29 07:45:00,2022-12-29 07:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.4,0.0233,2.6,90.5887,0.7141,0.1553,1.72,9.69,6.8571,0.0,0.03
2022-12-29 07:40:00,2022-12-29 07:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.56,0.02,2.5569,90.5861,0.7671,0.1436,1.82,9.61,6.8571,0.17,0.04
2022-12-29 07:35:00,2022-12-29 07:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.32,0.0233,6.8437,90.5883,0.5998,0.1377,2.01,9.65,6.8571,0.0,0.05
2022-12-29 07:30:00,2022-12-29 07:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.84,0.0233,2.8929,90.5874,0.6571,0.1786,1.99,9.66,6.8571,0.14,0.04
2022-12-29 07:25:00,2022-12-29 07:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.21,0.02,2.6902,90.5875,0.3624,0.1765,1.82,9.62,6.8521,0.0,0.03
2022-12-29 07:20:00,2022-12-29 07:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.36,0.0233,2.7132,90.5889,0.2583,0.1693,1.64,9.71,6.8521,0.0,0.04
2022-12-29 07:15:00,2022-12-29 07:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.59,0.0233,2.69,90.586,0.2573,0.1946,1.86,9.62,6.8521,0.14,0.04
2022-12-29 07:10:00,2022-12-29 07:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.55,0.02,2.6834,90.5875,0.2132,0.3799,2.02,9.69,6.8521,0.0,0.04
2022-12-29 07:05:00,2022-12-29 07:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.11,0.0233,6.8203,90.5875,0.2873,0.363,1.85,9.68,6.8521,0.0,0.05
2022-12-29 07:00:00,2022-12-29 07:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,19.84,0.0233,3.3732,90.5873,0.1044,0.4513,2.04,9.69,6.8521,0.0,0.13
2022-12-29 06:55:00,2022-12-29 07:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,21.45,0.02,2.6366,90.5865,0.0451,0.3875,2.04,9.64,6.847,0.0,0.03
2022-12-29 06:50:00,2022-12-29 06:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,20.91,0.0233,2.7234,90.5896,0.0839,0.487,1.84,9.68,6.847,0.14,0.04
2022-12-29 06:45:00,2022-12-29 06:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.86,0.0233,2.5568,90.5883,0.0282,0.2795,1.57,9.72,6.847,0.0,0.04
2022-12-29 06:40:00,2022-12-29 06:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.33,0.02,2.5065,90.5893,0.1617,0.4948,1.89,9.76,6.847,0.0,0.03
2022-12-29 06:35:00,2022-12-29 06:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.1,0.0233,6.6802,90.5899,0.0836,0.4849,1.84,9.65,6.847,0.14,0.05
2022-12-29 06:30:00,2022-12-29 06:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.52,0.0233,2.6299,90.5883,0.0353,0.3617,1.74,9.79,6.847,0.0,0.03
2022-12-29 06:25:00,2022-12-29 06:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.46,0.02,2.7134,90.5872,0.0355,0.3296,1.84,9.69,6.847,0.0,0.04
2022-12-29 06:20:00,2022-12-29 06:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.82,0.0233,2.7204,90.5889,0.0442,0.3025,1.71,9.76,6.842,0.0,0.04
2022-12-29 06:15:00,2022-12-29 06:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.39,0.0233,2.7863,90.5881,0.0291,0.3435,1.88,9.7,6.842,0.0,0.03
2022-12-29 06:10:00,2022-12-29 06:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.4,0.02,2.7133,90.589,0.0453,0.3566,1.8,9.78,6.842,0.0,0.04
2022-12-29 06:05:00,2022-12-29 06:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.58,0.0233,3.3766,90.587,0.0284,0.3478,1.68,9.66,6.842,0.14,0.05
2022-12-29 06:00:00,2022-12-29 06:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.34,0.0233,7.0468,90.5901,0.031,0.3631,1.76,9.8,6.842,0.0,0.09
2022-12-29 05:55:00,2022-12-29 06:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.95,0.02,2.65,90.5891,0.0238,0.4812,1.74,9.78,6.842,0.17,0.04
2022-12-29 05:50:00,2022-12-29 05:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.47,0.0233,2.69,90.5911,0.0286,0.8875,1.91,9.83,6.837,0.14,0.04
2022-12-29 05:45:00,2022-12-29 05:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.76,0.0233,2.6332,90.5867,0.0718,0.3385,1.69,9.78,6.837,0.14,0.04
2022-12-29 05:40:00,2022-12-29 05:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.74,0.02,2.537,90.5866,0.0338,0.3662,1.92,9.75,6.837,0.0,0.04
2022-12-29 05:35:00,2022-12-29 05:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.6,0.0233,2.713,90.5879,0.1173,0.4057,1.91,9.89,6.837,0.0,0.04
2022-12-29 05:30:00,2022-12-29 05:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.9,0.0233,6.5842,90.5882,0.0345,0.471,1.88,9.82,6.837,0.0,0.06
2022-12-29 05:25:00,2022-12-29 05:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.41,0.02,2.7163,90.5892,0.0558,0.3712,1.97,9.87,6.837,0.0,0.03
2022-12-29 05:20:00,2022-12-29 05:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.76,0.0233,2.4867,90.5892,0.0533,0.3438,1.65,9.83,6.837,0.0,0.04
2022-12-29 05:15:00,2022-12-29 05:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.25,0.0233,2.7436,90.589,0.0209,0.338,1.75,9.88,6.8319,0.0,0.03
2022-12-29 05:10:00,2022-12-29 05:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.43,0.02,2.7499,90.5893,0.0262,0.348,1.76,9.9,6.8319,0.17,0.03
2022-12-29 05:05:00,2022-12-29 05:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.58,0.0233,2.7466,90.5896,0.0377,0.3752,1.91,9.88,6.8319,0.14,0.04
2022-12-29 05:00:00,2022-12-29 05:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.83,0.0233,7.3871,90.5894,0.0855,0.4275,2.02,9.86,6.8319,0.0,0.08
2022-12-29 04:55:00,2022-12-29 05:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.95,0.02,2.6333,90.5888,0.0619,0.4676,1.8,9.88,6.8319,0.0,0.04
2022-12-29 04:50:00,2022-12-29 04:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,20.06,0.0233,2.5899,90.5862,0.0348,0.339,2.0,9.73,6.8319,0.14,0.02
2022-12-29 04:45:00,2022-12-29 04:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.12,0.0233,2.7301,90.5883,0.05,0.3528,1.99,9.82,6.8269,0.14,0.03
2022-12-29 04:40:00,2022-12-29 04:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.89,0.02,2.6798,90.5885,0.0353,0.3458,1.56,9.84,6.8269,0.17,0.03
2022-12-29 04:35:00,2022-12-29 04:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.77,0.0233,2.7434,90.5904,0.1867,0.6719,1.82,9.85,6.8269,0.14,0.06
2022-12-29 04:30:00,2022-12-29 04:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.61,0.0233,6.5699,90.5896,0.0368,0.3661,1.85,9.82,6.8269,0.14,0.06
2022-12-29 04:25:00,2022-12-29 04:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,19.35,0.02,2.56,90.589,0.0305,0.376,1.82,9.82,6.8269,0.0,0.06
2022-12-29 04:20:00,2022-12-29 04:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,19.14,0.0233,2.7465,90.5885,0.0321,0.4307,1.84,9.81,6.8269,0.14,0.02
2022-12-29 04:15:00,2022-12-29 04:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.82,0.0233,2.5734,90.5889,0.0257,0.4116,1.84,9.88,6.8269,0.14,0.04
2022-12-29 04:10:00,2022-12-29 04:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.93,0.02,2.5199,90.5881,0.0555,0.4015,1.74,9.81,6.8218,0.0,0.03
2022-12-29 04:05:00,2022-12-29 04:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.75,0.0233,2.9402,90.5866,0.0313,0.3567,1.84,9.74,6.8218,0.0,0.05
2022-12-29 04:00:00,2022-12-29 04:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.41,0.0233,7.5231,90.5896,0.0442,0.307,1.54,9.8,6.8218,0.14,0.1
2022-12-29 03:55:00,2022-12-29 04:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,19.0,0.02,2.7134,90.5881,0.0301,0.3597,1.8,9.76,6.8218,0.0,0.04
2022-12-29 03:50:00,2022-12-29 03:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.49,0.0233,2.8499,90.5885,0.0498,0.4425,1.65,9.8,6.8218,0.14,0.12
2022-12-29 03:45:00,2022-12-29 03:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.75,0.0233,2.7232,90.5883,0.1022,0.4599,1.66,9.74,6.8218,0.29,0.04
2022-12-29 03:40:00,2022-12-29 03:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.27,0.02,4.5132,90.5907,0.0861,0.9188,2.25,9.78,6.8168,0.17,0.35
2022-12-29 03:35:00,2022-12-29 03:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.01,0.0233,2.6768,90.5864,0.1184,0.3715,2.11,9.73,6.8168,0.0,0.05
2022-12-29 03:30:00,2022-12-29 03:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.28,0.0233,6.6438,90.5892,0.105,0.3981,2.13,9.86,6.8168,0.0,0.05
2022-12-29 03:25:00,2022-12-29 03:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.44,0.02,2.6531,90.5886,0.0879,0.3301,2.14,9.78,6.8168,0.17,0.08
2022-12-29 03:20:00,2022-12-29 03:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.88,0.0233,2.63,90.5909,0.2466,0.717,2.17,9.86,6.8168,0.0,0.05
2022-12-29 03:15:00,2022-12-29 03:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.3,0.0233,2.6568,90.5908,0.3807,0.6444,2.1,9.82,6.8168,0.14,0.04
2022-12-29 03:10:00,2022-12-29 03:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.7,0.02,2.6231,90.5914,0.2646,0.6687,2.26,9.85,6.8168,0.0,0.03
2022-12-29 03:05:00,2022-12-29 03:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.75,0.0233,2.7766,90.5889,0.1556,0.425,2.34,9.79,6.8118,0.14,0.03
2022-12-29 03:00:00,2022-12-29 03:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.67,0.0233,7.3701,90.5927,0.0362,0.2231,1.89,9.94,6.8118,0.0,0.08
2022-12-29 02:55:00,2022-12-29 03:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.96,0.02,2.6668,90.5886,0.0362,0.2289,1.59,9.79,6.8118,0.0,0.03
2022-12-29 02:50:00,2022-12-29 02:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.46,0.0233,2.5498,90.5872,0.0464,0.1487,1.65,9.7,6.8118,0.0,0.05
2022-12-29 02:45:00,2022-12-29 02:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.81,0.0233,2.487,90.5872,0.0581,0.2892,1.9,9.75,6.8118,0.0,0.03
2022-12-29 02:40:00,2022-12-29 02:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.4,0.02,2.6898,90.5901,0.0349,0.2473,1.93,9.84,6.8118,0.17,0.04
2022-12-29 02:35:00,2022-12-29 02:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.92,0.0233,2.6202,90.5863,0.0362,0.1301,1.69,9.67,6.8319,0.14,0.04
2022-12-29 02:30:00,2022-12-29 02:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.07,0.0233,6.7865,90.5867,0.0397,0.2642,1.96,9.77,6.8319,0.0,0.05
2022-12-29 02:25:00,2022-12-29 02:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.63,0.02,2.8166,90.5866,0.0323,0.1609,1.82,9.7,6.8319,0.0,0.02
2022-12-29 02:20:00,2022-12-29 02:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.61,0.0233,2.8233,90.5875,0.0589,0.2771,1.59,9.74,6.8319,0.29,0.03
2022-12-29 02:15:00,2022-12-29 02:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.05,0.0233,2.7534,90.5868,0.1248,0.3097,1.9,9.68,6.8319,0.14,0.04
2022-12-29 02:10:00,2022-12-29 02:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.8,0.02,2.5831,90.5876,0.079,0.1789,2.19,9.73,6.8319,0.0,0.03
2022-12-29 02:05:00,2022-12-29 02:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.8,0.0233,2.7102,90.5889,0.0616,0.1804,1.79,9.7,6.8269,0.0,0.03
2022-12-29 02:00:00,2022-12-29 02:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.98,0.0233,7.4165,90.5905,0.0572,0.2287,1.86,9.77,6.8269,0.0,0.1
2022-12-29 01:55:00,2022-12-29 02:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.56,0.02,2.5968,90.5888,0.1802,0.2379,2.02,9.8,6.8269,0.17,0.05
2022-12-29 01:50:00,2022-12-29 01:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.26,0.0233,2.8098,90.5894,0.0143,0.1664,1.67,9.84,6.8269,0.0,0.04
2022-12-29 01:45:00,2022-12-29 01:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.35,0.0233,2.5067,90.586,0.0277,0.1865,1.74,9.76,6.8269,0.0,0.05
2022-12-29 01:40:00,2022-12-29 01:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.46,0.02,2.5598,90.5889,0.0196,0.2053,2.0,9.81,6.8269,0.5,0.04
2022-12-29 01:35:00,2022-12-29 01:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.08,0.0233,2.9702,90.5872,0.3627,0.1734,1.9,9.74,6.8218,0.0,0.03
2022-12-29 01:30:00,2022-12-29 01:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.53,0.0233,6.8632,90.5866,0.0279,0.3243,1.81,9.81,6.8218,0.0,0.05
2022-12-29 01:25:00,2022-12-29 01:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.77,0.02,2.74,90.5851,0.0306,0.2959,1.79,9.68,6.8218,0.0,0.03
2022-12-29 01:20:00,2022-12-29 01:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.89,0.0233,2.7767,90.5869,0.022,0.2556,1.6,9.73,6.8218,0.0,0.03
2022-12-29 01:15:00,2022-12-29 01:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.79,0.0233,2.7798,90.5846,0.3029,0.2792,1.73,9.7,6.8218,0.0,0.03
2022-12-29 01:10:00,2022-12-29 01:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.51,0.02,2.7236,90.5861,0.191,0.3903,1.71,9.72,6.8218,0.0,0.04
2022-12-29 01:05:00,2022-12-29 01:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,19.74,0.0233,2.6801,90.5868,0.1654,0.502,2.08,9.75,6.8218,0.0,0.03
2022-12-29 01:00:00,2022-12-29 01:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,19.9,0.0233,8.8599,90.589,0.2288,0.4275,2.34,9.79,6.8168,0.43,4.99
2022-12-29 00:55:00,2022-12-29 01:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,18.76,0.02,2.7199,90.5887,0.1983,0.3557,2.08,9.77,6.8672,0.17,0.03
2022-12-29 00:50:00,2022-12-29 00:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.89,0.0233,2.5399,90.5889,0.1433,0.1847,1.91,9.74,6.8672,0.0,0.04
2022-12-29 00:45:00,2022-12-29 00:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.75,0.0233,2.6767,90.5861,0.2863,0.1789,1.93,9.67,6.8672,0.14,0.04
2022-12-29 00:40:00,2022-12-29 00:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.25,0.02,2.4466,90.5852,0.1519,0.1988,1.85,9.74,6.8672,0.17,0.05
2022-12-29 00:35:00,2022-12-29 00:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.76,0.0233,2.7034,90.5861,0.0909,0.216,1.77,9.65,6.8672,0.0,0.03
2022-12-29 00:30:00,2022-12-29 00:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.43,0.02,2.91,90.5871,0.2559,0.1934,2.19,9.68,6.8622,0.17,0.03
2022-12-29 00:25:00,2022-12-29 00:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.43,0.02,2.91,90.5871,0.2559,0.1934,2.19,9.68,6.8622,0.17,0.03
2022-12-29 00:20:00,2022-12-29 00:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.76,0.0233,2.5966,90.5881,0.2209,0.1019,2.14,9.71,6.8622,0.0,0.04
2022-12-29 00:15:00,2022-12-29 00:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.71,0.0233,2.7065,90.5875,0.4955,0.1432,2.11,9.67,6.8622,0.0,0.04
2022-12-29 00:10:00,2022-12-29 00:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,17.11,0.02,2.7336,90.5856,0.1799,0.1323,2.04,9.63,6.8622,0.0,0.05
2022-12-29 00:05:00,2022-12-29 00:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.8,0.0233,2.75,90.5866,0.1565,0.1012,1.9,9.68,6.8622,0.14,0.03
2022-12-29 00:00:00,2022-12-29 00:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.15,0.0233,7.133,90.5883,0.1551,0.1271,2.0,9.81,6.8622,0.0,0.08
2022-12-28 23:55:00,2022-12-29 00:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.24,0.02,2.71,90.5872,0.0978,0.3189,1.79,9.74,6.8571,0.33,0.03
2022-12-28 23:50:00,2022-12-28 23:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.18,0.0233,2.4368,90.5866,0.0371,0.1017,2.01,9.75,6.8571,0.0,0.05
2022-12-28 23:45:00,2022-12-28 23:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.06,0.0233,2.7099,90.5876,0.0544,0.0999,1.67,9.75,6.8571,0.0,0.06
2022-12-28 23:40:00,2022-12-28 23:45:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.53,0.02,2.5964,90.5879,0.0317,0.0785,1.84,9.79,6.8571,0.17,0.03
2022-12-28 23:35:00,2022-12-28 23:40:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.0,0.0233,2.7168,90.5872,0.0308,0.0788,1.84,9.7,6.8571,0.0,0.04
2022-12-28 23:30:00,2022-12-28 23:35:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.81,0.0233,6.4835,90.5896,0.0333,0.0844,1.85,9.72,6.8571,0.14,0.05
2022-12-28 23:25:00,2022-12-28 23:30:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.15,0.02,2.6534,90.5871,0.0322,0.0773,1.8,9.73,6.8571,0.0,0.06
2022-12-28 23:20:00,2022-12-28 23:25:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.9,0.0233,2.6665,90.5894,0.0329,0.0765,1.9,9.77,6.8521,0.0,0.04
2022-12-28 23:15:00,2022-12-28 23:20:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.4,0.0233,2.5798,90.5848,0.032,0.0831,1.7,9.65,6.8521,0.0,0.04
2022-12-28 23:10:00,2022-12-28 23:15:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.35,0.02,2.5865,90.593,0.0352,0.0741,1.79,9.69,6.8521,0.33,0.04
2022-12-28 23:05:00,2022-12-28 23:10:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,13.44,0.0233,2.6335,90.5861,0.0334,0.0773,1.79,9.65,6.8521,0.0,0.04
2022-12-28 23:00:00,2022-12-28 23:05:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,14.43,0.0233,7.2171,90.5848,0.034,0.0909,1.84,9.62,6.8521,0.14,0.09
2022-12-28 22:55:00,2022-12-28 23:00:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.54,0.02,2.5432,90.586,0.0402,0.0828,2.02,9.65,6.8521,0.0,0.04
2022-12-28 22:50:00,2022-12-28 22:55:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,16.45,0.0233,2.5401,90.5852,0.0311,0.1112,2.01,9.64,6.847,0.0,0.03
2022-12-28 22:45:00,2022-12-28 22:50:00,5 分钟,XAR03,12501ca8-4ddb-3da6-b0fa-e698f31c7b00,computer-b0503-01,15.82,0.0233,2.5636,90.5852,0.0297,0.0859,1.74,9.62,6.847,0.0,0.05
